taxpayer_id,tax_year,declared_income,expected_tax,tax_paid,payment_status
2615,2024,4160116.5,748820.97,651773.77,Partial
2616,2024,8896434.0,1601358.12,731820.66,Unpaid
2617,2024,2567751.0,462195.18,241912.96,Partial
2618,2024,1919374.5,191937.45,147503.93,Partial
2619,2024,13949511.0,3487377.75,2220762.15,Partial
2620,2024,7728357.5,1391104.35,908530.25,Partial
2621,2024,6042673.5,1087681.23,474337.78,Unpaid
2622,2024,4876513.5,877772.43,397894.24,Unpaid
2623,2024,820422.0,82042.2,57216.23,Partial
2624,2024,1971489.0,197148.9,107327.86,Partial
2625,2024,3781881.0,680738.58,302316.0,Unpaid
2626,2024,4377147.0,787886.46,611084.74,Partial
2627,2024,2137472.0,384744.96,175751.5,Unpaid
2628,2024,4081180.5,734612.49,638819.02,Partial
2629,2024,6357295.5,1144313.19,863956.46,Partial
2630,2024,3496280.0,629330.4,585591.94,Paid
2631,2024,6886369.5,1239546.51,873508.43,Partial
2632,2024,603993.0,60399.3,44025.05,Partial
2633,2024,3765690.0,677824.2,291057.71,Unpaid
2634,2024,4343424.0,781816.32,688623.81,Partial
2635,2024,1417099.5,141709.95,70146.43,Unpaid
2636,2024,4268476.0,768325.68,404907.63,Partial
2637,2024,2337465.0,420743.7,379721.19,Paid
2638,2024,5155983.0,928076.94,867659.13,Paid
2639,2024,18802704.0,4700676.0,2954844.93,Partial
2640,2024,5687028.0,1023665.04,884856.06,Partial
2641,2024,16139752.0,4034938.0,3106498.77,Partial
2642,2024,5990872.5,1078357.05,850068.86,Partial
2643,2024,1532850.0,153285.0,153193.03,Paid
2644,2024,4243098.0,763757.64,644535.07,Partial
2645,2024,546867.0,54686.7,47052.44,Partial
2646,2024,16527568.0,4131892.0,3122470.78,Partial
2647,2024,12553504.0,3138376.0,2849331.57,Paid
2648,2024,1304203.5,130420.35,123481.99,Paid
2649,2024,4218225.0,759280.5,497252.8,Partial
2650,2024,3260766.0,586937.88,390372.38,Partial
2651,2024,4384050.0,789129.0,681018.33,Partial
2652,2024,4122192.0,741994.56,711572.78,Paid
2653,2024,7228021.5,1301043.87,913853.21,Partial
2654,2024,3735682.0,672422.76,635910.2,Paid
2655,2024,1758934.5,175893.45,103654.01,Partial
2656,2024,3935017.0,708303.06,685849.85,Paid
2657,2024,203454.0,10172.7,8698.68,Partial
2658,2024,18877188.0,4719297.0,3612621.85,Partial
2659,2024,2182546.0,392858.28,327172.38,Partial
2660,2024,4034017.5,726123.15,389347.23,Partial
2661,2024,6149308.5,1106875.53,469757.97,Unpaid
2662,2024,3301695.0,594305.1,515737.97,Partial
2663,2024,5541457.5,997462.35,654534.79,Partial
2664,2024,759740.0,75974.0,31308.89,Unpaid
2665,2024,7009788.0,1261761.84,1221133.11,Paid
2666,2024,840396.0,84039.6,59029.42,Partial
2667,2024,10293021.0,2573255.25,2048053.85,Partial
2668,2024,15492184.0,3873046.0,1790509.17,Unpaid
2669,2024,2462341.0,443221.38,320759.31,Partial
2670,2024,7370698.5,1326725.73,1268217.13,Paid
2671,2024,13333676.0,3333419.0,1975384.1,Partial
2672,2024,1051447.5,105144.75,76051.2,Partial
2673,2024,4689237.0,844062.66,638617.81,Partial
2674,2024,13841448.0,3460362.0,2065490.08,Partial
2675,2024,714199.0,71419.9,30717.7,Unpaid
2676,2024,5924641.5,1066435.47,432652.87,Unpaid
2677,2024,2654608.0,477829.44,191896.3,Unpaid
2678,2024,5785662.0,1041419.16,798247.79,Partial
2679,2024,18550268.0,4637567.0,2242727.4,Unpaid
2680,2024,3971953.5,714951.63,545651.08,Partial
2681,2024,5116621.5,920991.87,847036.22,Paid
2682,2024,2126950.5,382851.09,262827.27,Partial
2683,2024,2412780.0,434300.4,374149.79,Partial
2684,2024,14558080.0,3639520.0,2534561.73,Partial
2685,2024,1246722.0,124672.2,93479.22,Partial
2686,2024,3259560.0,586720.8,399791.55,Partial
2687,2024,2466237.0,443922.66,307549.62,Partial
2688,2024,4818496.5,867329.37,806442.85,Paid
2689,2024,9700476.0,1746085.68,1681655.12,Paid
2690,2024,12084004.0,3021001.0,2489606.92,Partial
2691,2024,3136786.5,564621.57,439840.2,Partial
2692,2024,13034764.0,3258691.0,2437175.0,Partial
2693,2024,1615522.5,161552.25,132198.21,Partial
2694,2024,3209641.0,577735.38,393784.44,Partial
2695,2024,1035576.0,103557.6,101734.99,Paid
2696,2024,6972626.0,1255072.68,965903.93,Partial
2697,2024,5881538.0,1058676.84,537066.76,Partial
2698,2024,9419128.0,1695443.04,825172.13,Unpaid
2699,2024,8692808.0,1564705.44,745269.2,Unpaid
2700,2024,4783243.5,860983.83,346632.09,Unpaid
2701,2024,2999353.5,539883.63,460196.81,Partial
2702,2024,9637212.0,1734698.16,1227125.48,Partial
2703,2024,2404952.0,432891.36,328997.43,Partial
2704,2024,8927386.0,1606929.48,1313022.08,Partial
2705,2024,7084713.0,1275248.34,1128977.36,Partial
2706,2024,4243816.5,763886.97,340693.59,Unpaid
2707,2024,3104286.0,558771.48,261281.54,Unpaid
2708,2024,1751205.0,175120.5,154123.55,Partial
2709,2024,5757871.5,1036416.87,536863.94,Partial
2710,2024,1795753.5,179575.35,129150.59,Partial
2711,2024,2221578.0,399884.04,323226.27,Partial
2712,2024,5356419.0,964155.42,400124.5,Unpaid
2713,2024,4435461.0,798382.98,583218.77,Partial
2714,2024,14988924.0,3747231.0,2167398.41,Partial
2715,2024,3185793.0,573442.74,547121.72,Paid
2716,2024,3753093.0,675556.74,378582.0,Partial
2717,2024,4942456.0,889642.08,758864.69,Partial
2718,2024,17670500.0,4417625.0,3876024.17,Partial
2719,2024,934035.0,93403.5,72144.86,Partial
2720,2024,4822813.5,868106.43,459488.73,Partial
2721,2024,2006232.0,361121.76,232201.29,Partial
2722,2024,8189534.0,1474116.12,1419131.59,Paid
2723,2024,9338748.0,1680974.64,1143567.05,Partial
2724,2024,9682840.0,1742911.2,899690.76,Partial
2725,2024,9988936.0,1798008.48,1075748.47,Partial
2726,2024,6394863.0,1151075.34,816112.42,Partial
2727,2024,7020782.0,1263740.76,1166306.35,Paid
2728,2024,706683.0,70668.3,51997.74,Partial
2729,2024,3824833.5,688470.03,387402.09,Partial
2730,2024,4248219.0,764679.42,531528.66,Partial
2731,2024,1365234.0,136523.4,116823.07,Partial
2732,2024,5934901.5,1068282.27,1008565.29,Paid
2733,2024,9949544.0,1790917.92,732127.25,Unpaid
2734,2024,346735.0,17336.75,13645.76,Partial
2735,2024,3525304.0,634554.72,497110.17,Partial
2736,2024,3018736.0,543372.48,437360.51,Partial
2737,2024,4705996.5,847079.37,648439.26,Partial
2738,2024,16036060.0,4009015.0,2233422.26,Partial
2739,2024,6899763.0,1241957.34,961895.96,Partial
2740,2024,7946184.0,1430313.12,595439.35,Unpaid
2741,2024,1836025.5,183602.55,157604.43,Partial
2742,2024,2959026.0,532624.68,454648.43,Partial
2743,2024,6729886.5,1211379.57,544636.25,Unpaid
2744,2024,5760490.5,1036888.29,464422.27,Unpaid
2745,2024,12374540.0,3093635.0,1628798.83,Partial
2746,2024,1599092.5,159909.25,152537.43,Paid
2747,2024,2171124.0,390802.32,295368.39,Partial
2748,2024,9656264.0,1738127.52,1561881.39,Partial
2749,2024,6685204.5,1203336.81,800700.31,Partial
2750,2024,1233568.5,123356.85,91444.43,Partial
2751,2024,5756687.5,1036203.75,1019106.39,Paid
2752,2024,3576573.0,643783.14,509425.6,Partial
2753,2024,3403516.5,612632.97,400845.75,Partial
2754,2024,8383760.0,1509076.8,1247402.88,Partial
2755,2024,3642574.5,655663.41,596981.53,Paid
2756,2024,12227469.0,3056867.25,2441519.87,Partial
2757,2024,7209202.5,1297656.45,521657.89,Unpaid
2758,2024,2385496.5,429389.37,349823.52,Partial
2759,2024,2865610.5,515809.89,278846.83,Partial
2760,2024,4997072.5,899473.05,618927.41,Partial
2761,2024,8065008.0,1451701.44,669524.7,Unpaid
2762,2024,1229761.5,122976.15,66136.57,Partial
2763,2024,1037643.0,103764.3,98866.63,Paid
2764,2024,3424339.5,616381.11,560783.53,Paid
2765,2024,7205280.0,1296950.4,895673.95,Partial
2766,2024,10278782.5,2569695.62,1650515.5,Partial
2767,2024,2965689.0,533824.02,241608.75,Unpaid
2768,2024,4479942.0,806389.56,677528.51,Partial
2769,2024,7626462.0,1372763.16,1265550.36,Paid
2770,2024,19519300.0,4879825.0,4367443.38,Partial
2771,2024,10052392.0,2513098.0,2445746.97,Paid
2772,2024,4991238.0,898422.84,392161.57,Unpaid
2773,2024,7192029.0,1294565.22,1129767.07,Partial
2774,2024,2768303.0,498294.54,456138.82,Paid
2775,2024,4162974.0,749335.32,428469.94,Partial
2776,2024,6639717.0,1195149.06,760114.8,Partial
2777,2024,4955169.0,891930.42,853131.45,Paid
2778,2024,1123638.0,112363.8,100790.33,Partial
2779,2024,5200059.0,936010.62,736078.75,Partial
2780,2024,1705176.0,170517.6,86674.1,Partial
2781,2024,5084956.5,915292.17,846462.2,Paid
2782,2024,6464824.0,1163668.32,510734.03,Unpaid
2783,2024,4545855.0,818253.9,538411.07,Partial
2784,2024,5792283.0,1042610.94,750158.57,Partial
2785,2024,5914702.5,1064646.45,654864.03,Partial
2786,2024,4000678.0,720122.04,352427.73,Unpaid
2787,2024,5280907.5,950563.35,797047.37,Partial
2788,2024,1788501.0,178850.1,102177.06,Partial
2789,2024,13511968.0,3377992.0,1895053.51,Partial
2790,2024,2342816.0,421706.88,204527.84,Unpaid
2791,2024,2730586.5,491505.57,223831.64,Unpaid
2792,2024,5266461.0,947962.98,441466.36,Unpaid
2793,2024,6383898.0,1149101.64,1085211.59,Paid
2794,2024,7168417.5,1290315.15,825543.63,Partial
2795,2024,1002884.0,100288.4,87581.86,Partial
2796,2024,2895604.5,521208.81,456839.52,Partial
2797,2024,3432912.0,617924.16,603588.32,Paid
2798,2024,3763282.5,677390.85,522336.08,Partial
2799,2024,10787204.0,2696801.0,2180093.93,Partial
2800,2024,682032.0,68203.2,65713.78,Paid
2801,2024,4932697.5,887885.55,804069.15,Paid
2802,2024,4423128.0,796163.04,660894.94,Partial
2803,2024,6967291.5,1254112.47,719860.56,Partial
2804,2024,15139376.0,3784844.0,3540343.08,Paid
2805,2024,5078685.0,914163.3,480484.23,Partial
2806,2024,4999947.0,899990.46,373766.04,Unpaid
2807,2024,3644182.5,655952.85,572581.24,Partial
2808,2024,4376049.0,787688.82,585252.79,Partial
2809,2024,6176274.0,1111729.32,1029794.87,Paid
2810,2024,5442315.0,979616.7,836494.7,Partial
2811,2024,1112759.0,111275.9,49985.13,Unpaid
2812,2024,450073.5,22503.68,17442.6,Partial
2813,2024,16364984.0,4091246.0,2139312.53,Partial
2814,2024,4870002.0,876600.36,689884.48,Partial
2815,2024,9042825.0,1627708.5,1611594.19,Paid
2816,2024,986315.0,98631.5,91677.98,Paid
2817,2024,5779854.0,1040373.72,1025184.26,Paid
2818,2024,6151711.5,1107308.07,808667.08,Partial
2819,2024,7480734.0,1346532.12,977313.01,Partial
2820,2024,5327448.0,958940.64,502197.21,Partial
2821,2024,3342505.5,601650.99,260875.87,Unpaid
2822,2024,3501091.0,630196.38,357195.31,Partial
2823,2024,2721595.5,489887.19,345321.48,Partial
2824,2024,13393092.0,3348273.0,2809201.05,Partial
2825,2024,6560817.0,1180947.06,648458.03,Partial
2826,2024,5798226.0,1043680.68,588322.8,Partial
2827,2024,4830740.0,869533.2,847447.06,Paid
2828,2024,4846747.5,872414.55,741901.33,Partial
2829,2024,2473467.0,445224.06,210858.11,Unpaid
2830,2024,2979187.0,536253.66,494104.12,Paid
2831,2024,857508.0,85750.8,73754.26,Partial
2832,2024,2977419.0,535935.42,281741.25,Partial
2833,2024,11028600.0,2757150.0,2667818.34,Paid
2834,2024,2166860.0,390034.8,198956.75,Partial
2835,2024,578847.0,57884.7,39569.98,Partial
2836,2024,14174148.0,3543537.0,1541438.59,Unpaid
2837,2024,1274230.5,127423.05,107532.31,Partial
2838,2024,3825826.0,688648.68,381304.77,Partial
2839,2024,7385548.5,1329398.73,1158438.05,Partial
2840,2024,764595.0,76459.5,37786.28,Unpaid
2841,2024,894930.0,89493.0,87201.98,Paid
2842,2024,1026276.0,102627.6,68750.23,Partial
2843,2024,2844573.0,512023.14,475976.71,Paid
2844,2024,6693093.0,1204756.74,575994.2,Unpaid
2845,2024,3657335.0,658320.3,344894.01,Partial
2846,2024,1217574.0,121757.4,68865.99,Partial
2847,2024,2496607.5,449389.35,267836.05,Partial
2848,2024,7409379.0,1333688.22,852626.88,Partial
2849,2024,2165930.0,389867.4,227955.47,Partial
2850,2024,5305844.0,955051.92,424998.1,Unpaid
2851,2024,7219228.5,1299461.13,541745.35,Unpaid
2852,2024,344685.0,17234.25,12637.88,Partial
2853,2024,15004480.0,3751120.0,3680223.83,Paid
2854,2024,17734040.0,4433510.0,2267740.36,Partial
2855,2024,16204364.0,4051091.0,2264964.98,Partial
2856,2024,6622563.0,1192061.34,628931.56,Partial
2857,2024,6749540.0,1214917.2,628112.19,Partial
2858,2024,4062556.5,731260.17,344642.92,Unpaid
2859,2024,7686888.0,1383639.84,616688.28,Unpaid
2860,2024,6055546.0,1089998.28,899466.58,Partial
2861,2024,3571954.5,642951.81,449166.13,Partial
2862,2024,6098643.0,1097755.74,753499.54,Partial
2863,2024,6840438.0,1231278.84,957073.04,Partial
2864,2024,6366775.5,1146019.59,471357.86,Unpaid
2865,2024,2162778.0,389300.04,322768.66,Partial
2866,2024,3554709.0,639847.62,594930.32,Paid
2867,2024,13689996.0,3422499.0,2031253.16,Partial
2868,2024,823362.0,82336.2,80401.3,Paid
2869,2024,4702036.5,846366.57,453398.57,Partial
2870,2024,1360329.0,136032.9,123232.2,Paid
2871,2024,11997450.0,2999362.5,1443293.23,Unpaid
2872,2024,7111468.5,1280064.33,624031.36,Unpaid
2873,2024,9265444.0,1667779.92,1031855.44,Partial
2874,2024,4405143.0,792925.74,669546.49,Partial
2875,2024,1443976.5,144397.65,100630.72,Partial
2876,2024,9655847.5,1738052.55,1006680.04,Partial
2877,2024,9351324.0,1683238.32,860471.43,Partial
2878,2024,4597495.5,827549.19,504060.21,Partial
2879,2024,999298.5,99929.85,85290.13,Partial
2880,2024,4137229.5,744701.31,499694.58,Partial
2881,2024,546393.0,54639.3,32871.0,Partial
2882,2024,3279505.5,590310.99,358554.9,Partial
2883,2024,1019382.0,101938.2,67340.37,Partial
2884,2024,17611020.0,4402755.0,4279918.14,Paid
2885,2024,4136757.0,744616.26,497329.2,Partial
2886,2024,1492549.5,149254.95,117956.19,Partial
2887,2024,372157.5,18607.88,8967.13,Unpaid
2888,2024,6421767.0,1155918.06,709155.73,Partial
2889,2024,3904338.0,702780.84,296011.29,Unpaid
2890,2024,4676352.0,841743.36,810093.81,Paid
2891,2024,14334512.0,3583628.0,2204647.95,Partial
2892,2024,6314600.0,1136628.0,829624.78,Partial
2893,2024,2526496.5,454769.37,316246.62,Partial
2894,2024,7997136.0,1439484.48,1193620.53,Partial
2895,2024,4015586.0,722805.48,554680.93,Partial
2896,2024,2569876.0,462577.68,416181.14,Partial
2897,2024,3569287.5,642471.75,283651.28,Unpaid
2898,2024,2158456.5,388522.17,299939.12,Partial
2899,2024,4923615.0,886250.7,728143.58,Partial
2900,2024,1501103.0,150110.3,140623.33,Paid
2901,2024,1706479.0,170647.9,148531.93,Partial
2902,2024,7024400.0,1264392.0,655966.57,Partial
2903,2024,4272202.5,768996.45,638728.45,Partial
2904,2024,8769878.0,1578578.04,1246445.22,Partial
2905,2024,2693472.0,484824.96,341365.25,Partial
2906,2024,1365138.0,136513.8,72584.39,Partial
2907,2024,880155.0,88015.5,74892.39,Partial
2908,2024,6281961.0,1130752.98,800799.26,Partial
2909,2024,5243754.0,943875.72,902817.13,Paid
2910,2024,7390261.5,1330247.07,539415.19,Unpaid
2911,2024,6322044.0,1137967.92,507875.08,Unpaid
2912,2024,676428.0,67642.8,56847.01,Partial
2913,2024,7063099.5,1271357.91,748194.13,Partial
2914,2024,5219803.5,939564.63,474292.23,Partial
2915,2024,3105856.0,559054.08,520311.63,Paid
2916,2024,7953684.0,1431663.12,721844.55,Partial
2917,2024,1706650.5,170665.05,83489.34,Unpaid
2918,2024,1506285.0,150628.5,105033.25,Partial
2919,2024,3787404.0,681732.72,669257.01,Paid
2920,2024,2400291.0,432052.38,428293.52,Paid
2921,2024,2407414.5,433334.61,248950.73,Partial
2922,2024,4779078.0,860234.04,608959.68,Partial
2923,2024,1567929.0,156792.9,109425.76,Partial
2924,2024,471027.0,23551.35,22778.87,Paid
2925,2024,16232084.0,4058021.0,2100837.47,Partial
2926,2024,10901092.0,2725273.0,1144342.13,Unpaid
2927,2024,1670667.0,167066.7,117264.12,Partial
2928,2024,4027787.0,725001.66,305588.2,Unpaid
2929,2024,6681346.5,1202642.37,1082498.4,Paid
2930,2024,2416818.0,435027.24,238133.91,Partial
2931,2024,2649585.0,476925.3,259065.82,Partial
2932,2024,10885314.0,2721328.5,1239565.13,Unpaid
2933,2024,5288365.5,951905.79,522596.28,Partial
2934,2024,2250015.0,405002.7,309705.56,Partial
2935,2024,4650567.0,837102.06,601960.09,Partial
2936,2024,1757511.0,175751.1,112814.63,Partial
2937,2024,7488022.0,1347843.96,917612.17,Partial
2938,2024,3009684.0,541743.12,336693.35,Partial
2939,2024,1788985.5,178898.55,83366.72,Unpaid
2940,2024,323482.0,16174.1,13528.02,Partial
2941,2024,5384632.5,969233.85,594431.12,Partial
2942,2024,6266314.5,1127936.61,608634.59,Partial
2943,2024,6538200.0,1176876.0,750493.83,Partial
2944,2024,3610158.0,649828.44,297231.53,Unpaid
2945,2024,3461562.0,623081.16,334407.66,Partial
2946,2024,1272769.5,127276.95,99912.41,Partial
2947,2024,4072348.5,733022.73,600492.22,Partial
2948,2024,7208007.0,1297441.26,570355.18,Unpaid
2949,2024,2015467.5,362784.15,212990.57,Partial
2950,2024,4170168.0,750630.24,446249.68,Partial
2951,2024,6840332.0,1231259.76,1122908.9,Paid
2952,2024,3214699.5,578645.91,243262.74,Unpaid
2953,2024,2015182.5,362732.85,317753.98,Partial
2954,2024,1461867.0,146186.7,125413.57,Partial
2955,2024,2836207.0,510517.26,211303.09,Unpaid
2956,2024,1205958.0,120595.8,105979.59,Partial
2957,2024,11769915.0,2942478.75,2328677.68,Partial
2958,2024,2465732.0,443831.76,224179.42,Partial
2959,2024,3105216.0,558938.88,525402.55,Paid
2960,2024,7327401.0,1318932.18,897929.03,Partial
2961,2024,4276874.0,769837.32,444965.97,Partial
2962,2024,3303093.0,594556.74,341156.66,Partial
2963,2024,4496537.0,809376.66,454707.81,Partial
2964,2024,1818862.5,181886.25,120208.62,Partial
2965,2024,16652052.0,4163013.0,2841672.67,Partial
2966,2024,14051552.0,3512888.0,2442511.03,Partial
2967,2024,7014300.0,1262574.0,808047.36,Partial
2968,2024,4731775.5,851719.59,791843.7,Paid
2969,2024,2460918.0,442965.24,231936.6,Partial
2970,2024,9003512.5,1620632.25,1135252.89,Partial
2971,2024,6630867.0,1193556.06,788821.2,Partial
2972,2024,3854712.0,693848.16,680109.97,Paid
2973,2024,5682924.0,1022926.32,804838.43,Partial
2974,2024,1788584.0,178858.4,162403.43,Paid
2975,2024,5690673.0,1024321.14,944014.36,Paid
2976,2024,2637574.5,474763.41,430515.46,Paid
2977,2024,2196801.0,395424.18,190752.62,Unpaid
2978,2024,1520868.0,152086.8,103723.2,Partial
2979,2024,1980478.5,198047.85,160478.17,Partial
2980,2024,6407790.0,1153402.2,565051.74,Unpaid
2981,2024,4977796.0,896003.28,840092.68,Paid
2982,2024,2340175.5,421231.59,219545.9,Partial
2983,2024,516451.0,51645.1,34772.65,Partial
2984,2024,6173347.5,1111202.55,619273.18,Partial
2985,2024,3154656.0,567838.08,537515.53,Paid
2986,2024,6153727.5,1107670.95,934431.21,Partial
2987,2024,6545566.0,1178201.88,1113636.42,Paid
2988,2024,7191987.0,1294557.66,590706.66,Unpaid
2989,2024,3128160.0,563068.8,381873.26,Partial
2990,2024,1079668.5,107966.85,79064.12,Partial
2991,2024,6052761.0,1089496.98,654025.04,Partial
2992,2024,4070935.0,732768.3,666013.11,Paid
2993,2024,3462915.0,623324.7,392133.57,Partial
2994,2024,578982.0,57898.2,29730.73,Partial
2995,2024,11550015.0,2887503.75,2655637.2,Paid
2996,2024,837502.5,83750.25,72494.22,Partial
2997,2024,1921227.0,192122.7,95216.01,Unpaid
2998,2024,1273477.5,127347.75,109238.9,Partial
2999,2024,1116843.0,111684.3,67401.48,Partial
3000,2024,6819360.0,1227484.8,707890.48,Partial
3001,2024,13712205.0,3428051.25,2055116.72,Partial
3002,2024,9487516.0,1707752.88,1232997.58,Partial
3003,2024,6478249.5,1166084.91,492087.83,Unpaid
3004,2024,3794958.0,683092.44,372285.38,Partial
3005,2024,5825658.0,1048618.44,936835.71,Partial
3006,2024,4285412.0,771374.16,577142.15,Partial
3007,2024,7338609.0,1320949.62,771434.58,Partial
3008,2024,1810101.0,181010.1,110741.98,Partial
3009,2024,2734554.0,492219.72,297349.93,Partial
3010,2024,6659749.5,1198754.91,631504.09,Partial
3011,2024,1193544.0,119354.4,93919.98,Partial
3012,2024,7018504.0,1263330.72,595913.1,Unpaid
3013,2024,2376690.0,427804.2,294757.09,Partial
3014,2024,1545426.0,154542.6,122845.91,Partial
3015,2024,1392630.0,139263.0,119599.06,Partial
3016,2024,2166141.0,389905.38,283422.22,Partial
3017,2024,5267656.5,948178.17,656708.2,Partial
3018,2024,5532805.5,995904.99,701117.11,Partial
3019,2024,5288802.0,951984.36,905051.53,Paid
3020,2024,5969596.0,1074527.28,545322.59,Partial
3021,2024,1218136.5,121813.65,83503.26,Partial
3022,2024,7566508.0,1361971.44,1200714.02,Partial
3023,2024,7677318.0,1381917.24,694827.99,Partial
3024,2024,3399394.0,611890.92,400604.99,Partial
3025,2024,3867252.0,696105.36,343458.38,Unpaid
3026,2024,8472475.0,1525045.5,963676.25,Partial
3027,2024,6343288.5,1141791.93,735770.72,Partial
3028,2024,5882970.0,1058934.6,528620.15,Unpaid
3029,2024,1193920.0,119392.0,91621.42,Partial
3030,2024,2905750.5,523035.09,225480.43,Unpaid
3031,2024,2103511.5,378632.07,296052.42,Partial
3032,2024,5636080.5,1014494.49,766856.38,Partial
3033,2024,12389916.0,3097479.0,1961633.45,Partial
3034,2024,4490586.0,808305.48,758271.37,Paid
3035,2024,6490021.5,1168203.87,635152.44,Partial
3036,2024,4174951.0,751491.18,547010.43,Partial
3037,2024,8453460.0,1521622.8,1072744.07,Partial
3038,2024,6842908.5,1231723.53,545160.83,Unpaid
3039,2024,2316063.0,416891.34,349688.46,Partial
3040,2024,4693369.5,844806.51,404070.95,Unpaid
3041,2024,12041975.0,3010493.75,2702219.19,Partial
3042,2024,3328454.0,599121.72,494095.68,Partial
3043,2024,7402552.5,1332459.45,695543.83,Partial
3044,2024,10386488.0,2596622.0,1359331.62,Partial
3045,2024,1009110.0,100911.0,79336.23,Partial
3046,2024,13564808.0,3391202.0,1749860.23,Partial
3047,2024,3962581.0,713264.58,660982.29,Paid
3048,2024,2534547.0,456218.46,450652.59,Paid
